expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER10123,EVER,2010,1,2,N Col-NE Ridge,,,,France,Bousnaid Bouadjar,Stages et Expedition to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/9,2010/5/24,0900,45,48,2010/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5300m),ABC(14/04,6400m),C1(18/04,7000m),C2(22/04,7500m),C3(23/05,8300m),Smt(24/05)",,1st [ethnic] Algerian from north side,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10124,EVER,2010,1,1,S Col-SE Ridge,,,,France,Luc Boisnard,Everest 2010 Cleaning Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Phakding->Namche,2010/4/23,2010/5/23,0500,30,32,2010/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,10,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Gokyo Peak on 17 April; Lobuje East on 22 April,"BC(23/04,5800m),C1(29/04,6100m),C2(04/05,6400m),C3(11/05,7100m),C4(22/05,7950m),Smt(23/05)",,,Expes.com Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10125,EVER,2010,1,2,N Col-NE Ridge,,,,Spain,Pedro Jose Garcia,Spanish Group to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/9,2010/5/24,1000,45,49,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,3,2,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(09/04,5200m),ABC(14/04,6435m),C1(24/04,7050m),C2(29/04,7600m),C3(23/05,8350m),Smt(24/05)","Pedro Jose Garcia got frostbite (right ear, left-hand little finger, right-hand index, middle and little fingers); Alfredo Garcia suffered from pulmonary edema while descending",,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10126,EVER,2010,1,1,S Col-SE Ridge,,,,USA,Guillermo (Willie) Benegas,Patagonian Brothers Argentine Biscentenrio 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Argentina, Canada, Guatemala, Italy",,2010/4/11,2010/5/23,0823,42,48,2010/5/29,1,,8850,FALSE,FALSE,FALSE,4,1000,10,9,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(11/04,5350m),C1(18/04,6100m),C2(25/04,6500m),C3(21/05,7180m),C4(22/05,7900m),Smt(23/05)",McLean had kidney stone problem,,High Altitude Dreams,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10127,EVER,2010,1,1,S Col-SE Ridge,,,,Portugal,Angelo Sousa,Portuguese Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Phakding->Tengboche->Dingboche->Lobuche->Gorakshep->Kalapattar,2010/4/14,2010/5/17,0745,33,36,2010/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,2,1,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Island Peak,"BC(14/04,5200m),C1(17/04,6100m),C2(26/04,6400m),C3(28/04,7200m),C4(15/05,7900m),Smt(17/05)",,1st Portuguese from south side,Trekking Camp Nepal permit,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10128,EVER,2010,1,1,S Col-SE Ridge,,,,S Korea,Yoon Wang-Yong,2010 Bareum Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Phakding->Namche->Pheriche,2010/4/12,2010/5/17,1130,35,39,2010/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5350m),C1(23/04,6000m),C2(24/04,6400m),C3(28/04,7000m),C4(15/05,7900m),Smt(17/05)",Yoon got frostbite in middle finger on right hand and both toes,,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10129,EVER,2010,1,2,N Col-NE Ridge,,,,Japan,Hiroshi Ogasawara,A Japanese to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/13,2010/5/24,1030,41,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,1,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5200m),ABC(19/04,6400m),C1(21/05,7000m),C2(22/05,7800m),C3(23/05,8300m),Smt(24/05)",,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10130,EVER,2010,1,1,S Col-SE Ridge,,,,Austria,Robert Miller,Austrians for Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Pangboche,2010/4/23,2010/5/23,0600,30,32,2010/5/25,1,,8850,FALSE,FALSE,FALSE,2,0,2,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(23/04,5350m),C2(26/04,6400m),C4(22/05,8000m),Smt(23/05)",Frostbite 3rd degree by Ranner on right hand,,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10131,EVER,2010,1,2,N Col-NE Ridge,,,,Italy,Silvio Mondinelli,Italian Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/8,2010/5/24,1300,46,48,2010/5/26,1,,8850,FALSE,FALSE,FALSE,3,0,4,4,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(08/04,5200m),ABC(15/04,6400m),C1(21/04,7000m),C2(22/04,7500m),C3(23/05,8300m),Smt(24/05)",,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10132,EVER,2010,1,2,N Col-NE Ridge,,,,Germany,Andreas Sippel,Two Germans to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/9,2010/5/24,0940,45,49,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,2,2,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5200m),ABC(14/04,6400m),C1(23/04,7000m),C2(22/05,7700m),C3(23/05,8300m),Smt(24/05)",,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10133,EVER,2010,1,1,S Col-SE Ridge,,,,Canada,John Furneaux,Canada West Mountain School Expedition to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Pangboche,2010/4/9,2010/5/25,0915,46,49,2010/5/28,1,,8850,FALSE,FALSE,FALSE,4,0,3,2,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5350m),C1(16/04,6100m),C2(22/04,6400m),C3(22/05,7100m),C4(23/05,8000m),Smt(25/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461672
EVER10134,EVER,2010,1,2,N Col-NE Ridge,,,,Sweden,Peter Adolfsson,A Swede to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/13,2010/5/24,0759,41,45,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5200m),ABC(19/04,6400m),C1(01/05,7000m),C2(22/05,7800m),C3(23/05,8300m),Smt(24/05)",,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10135,EVER,2010,1,1,S Col-SE Ridge,,,,Finland,Mikko Vermas,Finnish Expedition Everest-Lhotse 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2010/4/5,2010/5/22,0803,47,51,2010/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(05/04,5350m),C1(17/04,6100m),C2(21/04,6400m),C3(30/04,7100m),C4(21/05,8000m),Smt(22/05)",,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER10136,EVER,2010,1,1,S Col-SE Ridge,,,,Mexico,Ignacio Ananya,La Ruta del Bicentenario (Monterosa Treks),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Phakding->Namche->Pangboche->Pheriche->Lobuche->Gorakshep,2010/4/12,2010/5/17,1110,35,46,  -   -,7,,8850,FALSE,FALSE,FALSE,4,0,5,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5300m),C1(20/04,6100m),C2(01/05,6450m),C3(03/05,7100m),C4(15/05,7950m),Smt(17/05)",Ignacio Anaya & Gustavo Flores frostbite; Delgadillo suffered from chest pain,1st person to top Everest from Tijuana (6th or 7th Mexican woman),Monterosa Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10137,EVER,2010,1,1,S Col-SE Ridge,,,,India,Basanta Singha Roy,Mt Everest Silver Jubilee Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Jorsale->Namche->Pangboche->Dingboche->Thukla->Lobuche,2010/4/14,2010/5/17,0740,33,38,2010/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,5,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5300m),C1(21/04,6000m),C2(27/04,6400m),C3(29/04,7300m),C4(15/05,7950m),Smt(17/05)",,,Loben Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10140,EVER,2010,1,1,S Col-SE Ridge,,,,S Korea,Heo Young-Ho,Jecheon Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2010/4/10,2010/5/17,0840,37,43,2010/5/23,1,,8850,FALSE,FALSE,FALSE,4,0,7,4,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5350m),C1(25/04,6050m),C2(26/04,6500m),C3(14/05,7200m),C4(15/05,7900m),Smt(17/05)",,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10141,EVER,2010,1,2,N Col-NE Ridge,,,,Australia,Duncan Chessell,Everest Sea to Summit (Chessell Adventures),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, UK",Zhangmu->Nyalam->Tingri,2010/4/24,2010/5/25,1000,31,34,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,10,8,0,12,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(24/04,5200m),ABC(02/05,6400m),C1(12/05,7000m),C2(23/05,7700m),C3(24/05,8200m),Smt(25/05)",,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461672
EVER10144,EVER,2010,1,2,N Col-NE Ridge,,,,Poland,Zbigniew Bak,Polish Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/8,2010/5/18,0645,40,46,2010/5/24,1,,8850,FALSE,FALSE,FALSE,3,0,3,2,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(08/04,5200m),ABC(12/04,6400m),C1(28/04,7060m),C2(16/05,7650m),C3(17/05,8300m),Smt(18/05)",,,Monterosa Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461665
EVER10146,EVER,2010,1,1,S Col-SE Ridge,,,,S Africa,Ronald Muhl,2010 Australian Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, New Zealand",Pangboche,2010/4/9,2010/5/23,0519,44,48,2010/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,10,5,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5350m),C1(20/04,6100m),C2(21/04,6400m),C3(03/05,7200m),C4(22/05,8000m),Smt(23/05)",,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10147,EVER,2010,1,1,S Col-SE Ridge,,,,Japan,Michihiro Kadoya,2010 Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2010/4/29,2010/5/22,1100,23,27,2010/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(29/04),C1(05/05,6100m),C2(06/05,6700m),C3(20/05,7300m),C4(21/05,7900m),Smt(22/05)",,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER10148,EVER,2010,1,1,S Col-SE Ridge,,,,New Zealand,Mike Roberts,Adventure Consultants Everest 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Ireland, S Africa, UK",,2010/4/10,2010/5/22,0600,42,45,2010/5/25,1,,8850,FALSE,FALSE,FALSE,4,200,5,4,0,10,8,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5350m),C1(19/04,6100m),C2(21/04,6500m),C3(01/05,7300m),C4(21/05,7900m),Smt(22/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER10149,EVER,2010,1,1,S Col-SE Ridge,,,,Canada,Elia Saikaly,Finding Life to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2010/4/12,2010/5/22,0620,40,43,2010/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5350m),C1(19/04,6100m),C2(25/04,6400m),C3(07/05,7100m),C4(21/05,8000m),Smt(22/05)",,,Mountain Tribes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER10150,EVER,2010,1,2,N Col-NE Ridge,,,,New Zealand,Jamie McGuinness,Project Himalaya Everest 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Mexico, S Africa, USA",,2010/4/16,2010/5/23,0330,37,52,2010/6/7,1,,8850,FALSE,FALSE,FALSE,3,0,4,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/04,5150m),ABC(22/04,6350m),C1(05/05,7000m),C2(21/05,7700m),C3(22/05,8300m),Smt(23/05)",,,Explore Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10151,EVER,2010,1,2,N Face via Japanese & Hornbein Couloirs (to 6750m),N Col-NE Ridge,,,Germany,Ralf Dujmovits,Everest North Face Expedition,FALSE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,Austria,,2010/4/9,2010/5/24,1220,45,47,2010/5/26,1,,8850,FALSE,FALSE,FALSE,0,0,2,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(09/04,5200m),ABC(12/04,5550m),(series of Bivs),Smt(24/05)",,,Thamserku Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2461671
EVER10152,EVER,2010,1,2,N Col-NE Ridge,,,,S Africa,Sean Disney,South Africans on Everest (Adventure Dynamics),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/10,2010/5/24,0738,44,48,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,8,6,0,8,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5200m),ABC(18/04,6400m),C1(01/05,7200m),C2(22/05,7700m),C3(23/05,8300m),Smt(24/05)",Swart had frostbite and snowblindness,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10153,EVER,2010,1,2,N Col-NE Ridge,,,,Switzerland,Karl Kobler,Kobler & Partner Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, Germany, Mexico",,2010/4/12,2010/5/24,0600,42,45,2010/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,8,6,0,8,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5010m),ABC(18/04,5630m),C1(22/04,7000m),C2(22/04,7500m),C3(23/05,8300m),Smt(24/05)",,,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER10154,EVER,2010,1,1,S Col-SE Ridge,,,,UK,Phil Crampton,Altitude Junkies Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, France, Finland, USA",,2010/3/24,2010/5/23,0700,60,63,2010/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,8,5,0,9,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC.Ldr(24/03,5350m),BC(08/04,5350m,C1(15/04,6000m),C2(16/04,6400m),C3(24/04,7150m),C4(22/05,7950m),Smt(23/05)",,,High Altitude Dreams,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10155,EVER,2010,1,1,S Col-SE Ridge,,,,Australia,Patrick Hollingworth,Patrick Hollingworth Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Phakding->Namche->Debuche->Dingboche->Lobuche,2010/4/9,2010/5/17,1000,38,41,2010/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5350m),C1(14/04,6100m),C2(15/04,6500m),C3(26/04,7150m),C4(15/05,7950m),Smt(17/5)",,,Himalayan Ascent (Windhorse permit),TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10156,EVER,2010,1,1,S Col-SE Ridge,,,,Nepal,Pushkar Shah,Peace Expedition 2010 to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2010/4/21,2010/5/17,1030,26,32,2010/5/23,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,4,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(21/04,5300m),C1(28/04,6100m),C2(29/04,6400m),C3(13/05,7200m),C4(14/05,7900m),Smt(17/05)",,,Sita Chuchura Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10157,EVER,2010,1,1,S Col-SE Ridge,,,,UK,Kenton Cool,Dream Guides Everest 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, USA",Pangboche,2010/4/14,2010/5/17,0630,33,38,2010/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,6,4,0,6,4,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5300m),C1(20/04,6000m),C2(26/04,6400m),C3(15/05,7300m),C4(16/05,8000m),Smt(17/05)",Fall at Hillary Step by Norris,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10158,EVER,2010,1,1,S Col-SE Ridge,,,,UK,Rob Casserley,ICE 8000 Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Germany, Hungary, USA",Pangboche,2010/4/10,2010/5/17,0600,37,48,2010/5/28,1,,8850,FALSE,FALSE,FALSE,4,0,11,9,0,7,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5350m),C1(17/04,6100m),C2(22/04,6400m),C3(15/05,7100m),C4(16/05,8000m),Smt(17/05)",Tracheitis by Anita Ugyan,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10159,EVER,2010,1,1,S Col-SE Ridge,,,,UK,Robert Anderson,Jagged Globe Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, Norway, USA",Pangboche,2010/4/14,2010/5/17,1030,33,39,2010/5/23,1,,8850,FALSE,FALSE,FALSE,4,0,9,7,0,9,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5350m),C1(20/04,6100m),C2(26/04,6400m),C3(28/04,7100m),C4(16/05,8000m),Smt(17,23/05)",,,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10160,EVER,2010,1,1,S Col-SE Ridge,,,,Nepal,Ang Chhiring Sherpa,Seven Summits Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Gorakshep,2010/4/29,2010/5/23,0940,24,27,2010/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(29/04,5400m),C1(03/05,6100m),C2(04/05,6500m),C3(15/05,7300m),C4(16/05,7950m),Smt(23/05)",Snowblinded at South Col on 16 May,Seven summit within 42 days,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10161,EVER,2010,1,1,S Col-SE Ridge,,,,UK,Victor Saunders,Challenge 8000 Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Brazil, Malta",,2010/4/14,2010/5/17,0620,33,38,2010/5/22,1,,8850,FALSE,FALSE,FALSE,4,200,5,5,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Island Peak,"BC(14/04,5350m),C1(17/04,6050m),C2(22/04,6350m),C3(15/05,7300m),C4(16/05,7950m),Smt(17/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461664
EVER10164,EVER,2010,1,1,S Col-SE Ridge,,,,USA,Josette Valloton,SummitClimb International Everest-Lhotse Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, Nepal, Norway, Switzerland, UK",,2010/4/8,2010/5/17,0830,39,47,2010/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,9,2,0,9,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Attemped Lhotse (LHOT-101-15),"BC(08/04,5350m),C1(21/04,6000m),C2(21/04,6500m),C3(29/04,7300m),C4(15/05,7900m),Smt(17,23/05)",,,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,LHOT10115,2461664
EVER10165,EVER,2010,1,1,S Col-SE Ridge,,,,Canada,Tim Rippel,Peak Freaks Everest Expedition 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Argentina, Australia, Finland, Ireland, Oman, Turkey, UK, USA",,2010/4/8,2010/5/7,0742,29,48,2010/5/26,1,,8850,FALSE,FALSE,FALSE,0,0,19,10,0,20,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(08/04,5350m),C1(21/04,6000m),C2(24/04,6400m),C3(15/05,7150m),C4(16/05,7950m),Smt(7,17,23/05)",,,Senge Treks & Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2461654
EVER10166,EVER,2010,1,2,N Col-NE Ridge,,,,Nepal,Lal Bahadur Jirel,International Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/14,2010/5/23,0335,39,44,2010/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5200m),ABC(18/04,6400m),C1(01/05,7200m),C2(21/05,7800m),C3(22/05,8300m),Smt(23/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10167,EVER,2010,1,2,N Col-NE Ridge,,,,Russia,Alex Abramov,Seven Summits Club Everest 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Macedonia, Poland, UK, Ukraine, USA",,2010/4/12,2010/5/23,0315,41,45,2010/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,17,10,0,16,10,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Changtse,"BC(12/04,5200m),ABC(16/04,6400m),C1(27/04,7000m),C2(21/05,7700m),C3(22/05,8300m),Smt(23-24/05)",Berry fell and broke ribs; Filkov went blind,,7 Summits Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10168,EVER,2010,1,2,N Col-NE Ridge,,,,Bangladesh,Mohammad Musa Ibrahim,Bangladeshi Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zhangmu->Nyalam->Tingri,2010/4/14,2010/5/23,0450,39,43,2010/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5200m),ABC(19/04,6400m),C1(23/04,7100m),C2(21/05,7700m),C3(22/05,8300m),Smt(23/05)",,1st Bangladeshi to summit Everest,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER10169,EVER,2010,1,1,S Col-SE Ridge,,,,USA,Scott Woolums,Mountain Trip Everest 2010,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Ireland, Poland",Pangboche,2010/4/19,2010/5/23,0900,34,38,2010/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,7,7,0,11,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(19/04,5350m),C1(23/04,6100m),C2(25/04,6400m),C3(21/05,7100m),C4(22/05,8000m),Smt(23/05)",,,Explore Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
